79,79,79,79,79,79,79,79,79,79,11,5,2,3,37,38,3,4,5,26,79,79,79,79,79,79,79,79,79,79,
79,79,79,79,79,79,79,79,79,79,11,80,80,80,80,80,80,80,80,26,79,79,79,79,79,79,79,79,79,79,
79,11,4,4,4,4,4,4,4,4,4,80,80,80,80,80,80,80,80,4,4,4,4,4,4,4,4,26,79,79,
79,11,80,80,80,80,80,80,80,0,0,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,26,79,79,
79,11,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,0,26,79,79,
79,11,80,51,42,42,42,42,42,42,56,80,80,80,80,80,80,80,80,55,56,0,80,80,80,80,80,26,79,79,
79,11,80,26,11,4,4,5,5,6,11,80,80,80,80,0,0,0,80,16,41,42,42,42,56,80,55,46,79,79,
79,11,80,26,11,80,80,80,80,6,11,80,0,0,0,0,0,0,80,26,79,79,79,79,21,80,36,79,79,79,
79,11,80,26,11,80,51,56,80,6,21,80,80,80,80,80,80,80,80,36,79,79,79,11,5,80,3,26,79,79,
79,11,80,26,11,80,26,11,80,6,41,42,42,56,80,80,55,42,42,46,79,79,79,11,80,80,80,26,79,79,
79,11,80,26,11,80,26,11,80,6,79,79,79,21,80,80,36,79,79,79,79,79,79,11,80,80,80,26,79,79,
79,11,80,26,11,80,26,11,80,6,79,79,31,5,80,80,4,26,79,79,79,79,79,11,80,80,80,26,79,79,
79,11,80,26,11,80,26,11,80,6,79,79,31,80,80,80,80,26,79,79,79,79,79,41,54,80,55,46,79,79,
79,11,80,26,11,80,26,11,80,4,4,16,31,80,80,80,80,26,21,2,3,2,6,11,5,80,3,26,79,79,
79,11,80,26,11,80,26,11,80,80,80,16,31,80,80,80,80,26,21,23,80,80,4,5,80,80,80,26,79,79,
79,11,80,26,11,80,26,11,80,80,80,16,31,80,80,80,80,26,21,80,80,80,80,80,80,80,80,26,79,79,
79,11,80,26,11,80,26,11,80,80,80,16,31,80,80,80,80,26,21,80,80,80,55,54,80,80,80,26,79,79,
79,11,80,4,3,80,26,41,42,42,43,46,31,80,80,80,80,26,41,42,43,42,46,41,42,43,44,46,79,79,
79,11,80,80,80,80,26,79,79,79,79,79,41,56,70,70,55,46,79,79,79,79,79,79,79,79,79,79,79,79,
79,41,42,42,42,42,46,79,79,79,79,79,79,31,70,70,36,79,79,79,79,79,79,79,79,79,79,79,79,79
